channel_id,channel_number,channel_name,date,program_title,start_time,end_time,scraped_at
0162,50,Sky Sport Select,2026-08-16,NRL: Bulldogs v Rabbitohs Hls,12:00AM,12:15AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,Arctic Race of Norway Stage 3,12:15AM,4:45AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,World Series Darts: New Zealand Hls,4:45AM,5:00AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,UFC 330 Countdown,5:00AM,6:00AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Canterbury v Bay of Plenty Hls RS,6:00AM,6:15AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Auckland v Hawke's Bay Hls,6:15AM,6:30AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Manawatu v Otago Hls,6:30AM,6:45AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRL: Sharks v Raiders Hls,6:45AM,7:00AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,US Amateur Championship Day 4,7:00AM,10:05AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRLW : Broncos v Roosters R7,10:05AM,11:45AM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRL: Eels v Cowboys Hls,11:45AM,12:00PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRL: Broncos v Warriors Hls,12:00PM,12:15PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRLW : Titans v Dragons Hls R7,12:15PM,12:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRLW : Eels v Bulldogs Hls R7,12:30PM,12:45PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NRLW : Broncos v Roosters Hls R7,12:45PM,1:00PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,AFLW: Gold Coast v Western Hls,1:00PM,1:15PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,AFLW: Richmond v Collingwood Hls,1:15PM,1:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,FIA Formula E: Round 16 Ext Hls,1:30PM,2:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,AFLW: Essendon v Brisbane,2:30PM,4:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,World Series Darts: New Zealand Hls,4:30PM,5:00PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,Czech Tour S3,5:00PM,6:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,Arctic Race of Norway Stage 3,6:30PM,8:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,The Outdoor Sports Show Ep.8,8:30PM,9:00PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,1st XV: Wellington v St Pats Final Hls,9:00PM,9:15PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Northland v Taranaki Hls,9:15PM,9:30PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Canterbury v Bay of Plenty Hls RS,9:30PM,9:45PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Auckland v Hawke's Bay Hls,9:45PM,10:00PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Manawatu v Otago Hls,10:00PM,10:15PM,2026-08-16T01:16:03Z
0162,50,Sky Sport Select,2026-08-16,NPC: Southland v Waikato Hls,10:15PM,10:30PM,2026-08-16T01:16:03Z
