country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,World Series Darts: Australia: D1,9:25PM,1:25AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,World Series Darts: Australia: D2,1:25AM,5:05AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,Late Braking,5:05AM,5:30AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,DP World Tour: Event Hls,5:30AM,6:00AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,Springboks v All Blacks 1st Test Hls,6:00AM,6:15AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Canterbury v Northland Hls (RS),6:15AM,6:30AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Hawke's Bay v Manawatu Hls,6:30AM,6:45AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Tasman v Southland Hls,6:45AM,7:00AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: North Harbour v Auckland Hls,7:00AM,7:15AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Bay of Plenty v Taranaki Hls,7:15AM,7:30AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Waikato v Counties Manukau Hls,7:30AM,7:45AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Otago v Wellington Hls,7:45AM,8:00AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,PL: Everton v Crystal Palace,8:00AM,10:00AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,Inside Sailing Ep.8,10:00AM,10:30AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,La Vuelta Stage 5 Hls,10:30AM,11:00AM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,World Rowing Championships D3 S2,11:00AM,12:15PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,LPGA: Event Hls,12:15PM,1:15PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,Lions v All Blacks Hls,1:15PM,1:30PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,La Vuelta Stage 5 Hls,1:30PM,2:00PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,PL: Brentford v Tottenham Hotspur,2:00PM,4:00PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,Springboks v All Blacks 1st Test Hls,4:00PM,4:15PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Canterbury v Northland Hls (RS),4:15PM,4:30PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Hawke's Bay v Manawatu Hls,4:30PM,4:45PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: Tasman v Southland Hls,4:45PM,5:00PM,2026-08-27T07:46:00Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-27,NPC: North Harbour v Auckland Hls,5:00PM,5:15PM,2026-08-27T07:46:00Z
