channel_id,channel_number,channel_name,date,program_title,start_time,end_time,scraped_at
0162,50,Sky Sport Select,2026-08-08,The Bowls Show,11:30PM,12:10AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,GTWS: Salomon Pitz Alpine Glacier Hls,12:10AM,12:40AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,PGA Tour: Round 1,12:40AM,2:35AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,NPC: Nth Harbour v Counties Manukau Hls,2:35AM,2:50AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,NRL 2026: Warriors v Panthers R23 Hls,2:50AM,3:05AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,GTWS: Salomon Pitz Alpine Glacier Hls,3:05AM,3:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,HotelPlanner Tour Event Hls,3:30AM,4:00AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,The Crowd Goes Wild,4:00AM,4:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Rugby Heaven,4:30AM,5:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,FIA Karting: Kristianstad Hls,5:30AM,6:00AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,PFL New York Hls,6:00AM,7:00AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,GTWS: Salomon Pitz Alpine Glacier Hls,7:00AM,7:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,L2h of Tour De France Femmes Stage 7,7:30AM,9:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,AFL: Western Bulldogs v North Melbourne,9:30AM,9:45AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,AFL: Brisbane Lions v Hawthorn Hls,9:45AM,10:00AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Sal's NBL: Semifinal Hls,10:00AM,11:00AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,The Crowd Goes Wild,11:00AM,11:30AM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Tour De France Femmes Stage 7 Hls,11:30AM,12:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,NPC: Taranaki v Waikato,12:00PM,2:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,PGA Tour: Round 2,2:00PM,4:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,L2h of Tour De France Femmes Stage 7,4:00PM,6:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Indycar: Portland GP : Practice,6:00PM,7:30PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,PGA Tour: Round 2 Hls,7:30PM,8:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,CPL: Jamaica v Antigua & Barbuda Ext Hls,8:00PM,8:30PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Hundred W: Phoenix v Sunrisers Hls,8:30PM,8:45PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Hundred: Phoenix v Sunrisers Hls,8:45PM,9:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,Tour De France Femmes Stage 7 Hls,9:00PM,9:30PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,The Crowd Goes Wild,9:30PM,10:00PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,WSX: Canadian GP,10:00PM,10:30PM,2026-08-08T01:36:50Z
0162,50,Sky Sport Select,2026-08-08,PFL Charlotte,10:30PM,3:30AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Taranaki v Waikato Hls,12:00AM,12:15AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Nth Harbour v Counties Manukau Hls,12:15AM,12:30AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NRL 2026: Warriors v Panthers R23 Hls,12:30AM,12:50AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,Tour De France Femmes Stage 6 Hls,12:50AM,1:20AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,Tour de France Femmes Stage 7,1:20AM,3:50AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Taranaki v Waikato Hls,3:50AM,4:15AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,Stormers v All Blacks,4:15AM,7:45AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,Stormers v All Blacks,7:45AM,10:15AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Nth Harbour v Counties Manukau Hls,10:15AM,10:30AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Taranaki v Waikato Hls,10:30AM,10:45AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NRL 2026: Titans v Cowboys R23 Hls,10:45AM,11:00AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NRL 2026: Roosters v Bulldogs R23 Hls,11:00AM,11:15AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NRL 2026: Warriors v Panthers R23 Hls,11:15AM,11:30AM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,Stormers v All Blacks,11:30AM,2:00PM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Auckland v Wellington,2:00PM,4:00PM,2026-08-08T01:36:50Z
SPT1,51,Sky Sport 1,2026-08-08,NPC: Nth Harbour v Counties Manukau Hls,4:00PM,4:15PM,2026-08-08T01:36:50Z
