channel_id,channel_number,channel_name,date,program_title,start_time,end_time,scraped_at
0162,50,Sky Sport Select,2026-08-12,AFL 360,11:15PM,12:10AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,AFL Midweek Tackle,12:10AM,12:40AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Sal's NBL: Sharks v Saints Final,12:40AM,3:10AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,The Crowd Goes Wild,3:10AM,3:40AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Late Braking,3:40AM,4:10AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Indycar: Portland GP Hls,4:10AM,5:10AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,The Agenda Setter: Rugby League,5:10AM,6:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,AFL 360,6:00AM,7:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,AFL Midweek Tackle,7:00AM,7:30AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,The Crowd Goes Wild,7:30AM,8:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,PGA Tour: Event Hls,8:00AM,9:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Indycar: Portland GP Hls,9:00AM,10:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW: Bulldogs v Cowboys Hls R6,10:00AM,10:15AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW: Sharks v Titans Hls R6,10:15AM,10:30AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW: Warriors v Knights Hls R6,10:30AM,10:45AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW: Raiders v Broncos Hls R6,10:45AM,11:00AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW: Dragons v Tigers Hls R6,11:00AM,11:15AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRLW : Roosters v Eels Hls R6,11:15AM,11:30AM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRL 360,11:30AM,12:30PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Rugby League: Face To Face On Fox,12:30PM,1:00PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,NRL Try Time,1:00PM,2:10PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,The Agenda Setter: Rugby League,2:10PM,3:10PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,League Lounge With Shaun Johnson,3:10PM,3:40PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,PGA Tour: Event Hls,3:40PM,4:40PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Hundred W: Super Giants v Sunrisers Hls,4:40PM,4:55PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Hundred M: Super Giants v Sunrisers Hls,4:55PM,5:10PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,CPL: Jamaica v Antigua & Barbuda Hls,5:10PM,5:25PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,CPL: St Kitts v Trinbago Hls,5:25PM,5:40PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,CPL: Antigua v Saint Lucia Hls,5:40PM,6:00PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Tour de France Femmes Stage 9 L2H,6:00PM,8:00PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Red Bull Romaniacs Sibu,8:00PM,9:25PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Indycar: Portland GP Hls,9:25PM,10:25PM,2026-08-12T01:54:06Z
0162,50,Sky Sport Select,2026-08-12,Sal's NBL: Sharks v Saints Final,10:25PM,12:55AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,NRL 360,11:40PM,12:40AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Rugby League: Face To Face On Fox,12:40AM,1:10AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,NRL Try Time,1:10AM,2:20AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,The Agenda Setter: Rugby League,2:20AM,3:05AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,NRL 2026: Roosters v Bulldogs R23 Hls,3:05AM,3:20AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,NRL 2026: Warriors v Panthers R23 Hls,3:20AM,3:45AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Stormers v All Blacks Ext. Hls,3:45AM,4:15AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Sharks v All Blacks,4:15AM,7:45AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Sharks v All Blacks,7:45AM,10:15AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Japan v Australia Hls,10:15AM,10:30AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,Argentina v South Africa Hls,10:30AM,10:45AM,2026-08-12T01:54:06Z
SPT1,51,Sky Sport 1,2026-08-12,The Crowd Goes Wild,10:45AM,11:15AM,2026-08-12T01:54:06Z
