country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,AFL Geelong Cats v Richmond,9:30PM,12:40AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,1st XV: Rosmini v Westlake Final Hls,12:40AM,1:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,"INDYCAR: Washington, D.C.: P 1",1:00AM,2:55AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PGA Tour: Round 1 Hls,2:55AM,3:15AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,NPC: North Harbour v Auckland Hls,3:15AM,3:30AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,NPC: Bay of Plenty v Taranaki Hls,3:30AM,3:45AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Black Ferns v Australia Hls,3:45AM,4:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,NRL Knights v Sea Eagles R25 Hls,4:00AM,4:15AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,NRL Rabbitohs v Warriors R25 Hls 2026,4:15AM,4:30AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Supercars: Race 26 Hls,4:30AM,4:45AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Supercars: Race 27 Hls,4:45AM,5:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,"INDYCAR: Washington, D.C.: P 2",5:00AM,6:30AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,AFL: Melbourne v Western Bulldogs,6:30AM,6:45AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,AFL: Geelong Cats v Richmond,6:45AM,7:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Australia v Bangladesh: 2nd Test D1 L2H,7:00AM,9:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,"INDYCAR: Washington, D.C.: Qual",9:00AM,10:30AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,CPL: Antigua v Trinbago,10:30AM,3:00PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PL: Ipswich Town v Sunderland Hls,3:00PM,3:15PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PL: Everton v Crystal Palace Hls,3:15PM,3:30PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PL: Nottingham Forest v Leeds Hls,3:30PM,3:45PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PL: Brentford v Tottenham Hotspur Hls,3:45PM,4:00PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,PL: Hull City v Manchester United,4:00PM,5:55PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,DP World Tour: Round 3,5:55PM,8:00PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,LPGA: Round 3,8:00PM,10:00PM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Deutschland Tour Stage 3,10:00PM,12:00AM,2026-08-23T01:16:57Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-23,Deutschland Tour Stage 4,12:00AM,2:20AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,NPC: Tasman v Southland Hls,11:50PM,12:05AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,NPC: North Harbour v Auckland Hls,12:05AM,12:20AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,NPC: Bay of Plenty v Taranaki Hls,12:20AM,12:35AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Black Ferns v Australia Hls,12:35AM,12:50AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Supercars: Race 26 Hls,12:50AM,1:05AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Supercars: Race 27 Hls,1:05AM,1:30AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Breakdown Preview: All Blacks v RSA G1,1:30AM,2:00AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Springboks v All Blacks 1st Test,2:00AM,6:00AM,2026-08-23T01:16:57Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-23,Springboks v All Blacks 1st Test,6:00AM,10:00AM,2026-08-23T01:16:57Z
