country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFLW: Essendon v Gold Coast SUNS,11:00PM,12:50AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WSL: West Ham v Everton,12:50AM,3:05AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFLW: Lions v Crows,3:05AM,5:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFL Sydney Swans v Fremantle PF2 Hls,5:00AM,5:15AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFL Hawthorn v Brisbane Lions PF1 Hls,5:15AM,5:30AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,PNC: Canada v USA 3rd v 4th Hls,5:30AM,5:45AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,PNC: Fiji v Japan Final Hls,5:45AM,6:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,NRL: Warriors v Knights SF2 Hls,6:00AM,6:15AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,FPC: North Harbour v Tasman Hls,6:15AM,6:30AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,NPC: North Harbour v Canterbury Hls,6:30AM,6:45AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,NPC: Taranaki v Southland Hls,6:45AM,7:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,The Breakdown,7:00AM,8:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WXV: Ireland v USA,8:00AM,10:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WXV: Wales v South Africa,10:00AM,12:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WXV: France v Australia,12:00PM,2:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WXV: England v Canada,2:00PM,4:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,FPC: Wellington v Northland Hls,4:00PM,4:15PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,PL: Fulham v Manchester United Hls,4:15PM,4:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,PL: Bournemouth v Liverpool Hls,4:30PM,4:45PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WSL: Crystal Palace v Spurs Hls,4:45PM,5:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WSL: Brighton v Aston Villa Hls,5:00PM,5:15PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,WSL: West Ham v Everton Hls,5:15PM,5:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,T100 Triathlon: French Riviera Hls,5:30PM,6:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,World Series Darts: Finals Hls,6:00PM,6:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFL Sydney Swans v Fremantle PF2 Hls,6:30PM,6:45PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,AFL Hawthorn v Brisbane Lions PF1 Hls,6:45PM,7:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,Sailing To The Games Ep.4,7:00PM,7:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,Davis Cup: New Zealand v Japan D2 MOTD,7:30PM,8:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,The Crowd Goes Wild,8:30PM,9:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,World Series Darts: Finals Hls,9:00PM,9:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,Sailing To The Games Ep.4,9:30PM,10:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,CPL: Final - Antigua v Jamaica Ext Hls,10:00PM,10:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,T100 Triathlon: French Riviera Hls,10:30PM,11:00PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,CPL: Final - Antigua v Jamaica Hls,11:00PM,11:15PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,FPC: Bay of Plenty v Auckland Hls,11:15PM,11:30PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,FPC: North Harbour v Tasman Hls,11:30PM,11:45PM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,FPC: Wellington v Northland Hls,11:45PM,12:00AM,2026-09-21T03:34:13Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-21,NPC: Counties Manukau v Otago Hls,12:00AM,12:15AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,DP World Tour: Round 4,11:00PM,4:45AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,PGA Tour: Round 4,4:45AM,8:30AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,FPC: North Harbour v Tasman Hls,8:30AM,8:45AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,NPC: North Harbour v Canterbury Hls,8:45AM,9:00AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,NPC: Taranaki v Southland Hls,9:00AM,9:15AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,The Breakdown,9:15AM,10:15AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,NRL: Warriors v Knights SF2 Hls,10:15AM,10:30AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,CPL Final: Antigua v Jamaica,10:30AM,3:45PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,NPC: Taranaki v Southland Hls,3:45PM,4:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,WXV: Scotland v Black Ferns,4:00PM,6:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,The Breakdown,6:00PM,7:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,The Crowd Goes Wild,7:00PM,7:30PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,League Lounge With Shaun Johnson,7:30PM,8:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,PL: Fulham v Manchester United Hls,8:00PM,8:15PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,PL: Bournemouth v Liverpool Hls,8:15PM,8:30PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,NRL 360,8:30PM,9:30PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,Matty & Cronk,9:30PM,10:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,League Lounge With Shaun Johnson,10:00PM,10:30PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,The Crowd Goes Wild,10:30PM,11:00PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,World Series Darts: Finals Hls,11:00PM,11:30PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,PNC: Canada v USA 3rd v 4th Hls,11:30PM,11:45PM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,PNC: Fiji v Japan Final Hls,11:45PM,12:00AM,2026-09-21T03:34:13Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-21,League Lounge With Shaun Johnson,12:00AM,12:30AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,World Series Darts: Finals D4 Aft,11:00PM,3:00AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFL Sydney Swans v Fremantle PF2 Hls,3:00AM,3:15AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFL Hawthorn v Brisbane Lions PF1 Hls,3:15AM,3:30AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFLW: Melbourne v Carlton Hls,3:30AM,3:45AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFLW: Fremantle v Western Bulldogs Hls,3:45AM,4:00AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,Davis Cup: New Zealand v Japan D1 MOTD,4:00AM,5:00AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,World Series Darts: Finals D4 Eve,5:00AM,8:35AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFL Sydney Swans v Fremantle PF2 Hls,8:35AM,8:45AM,2026-09-21T03:34:13Z
NZ,SPT2,52,Sky Sport 2,[NZ] Sky Sport 2,2026-09-21,AFL Hawthorn v Brisbane Lions PF1 Hls,8:45AM,9:00AM,2026-09-21T03:34:13Z
