country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,NRLW: Warriors v Dragons R9,11:00PM,1:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,AFLW: Melbourne v Brisbane,1:00AM,2:55AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,PFL Tampa Hls,2:55AM,3:45AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,NRL 2026: Warriors v Knights Hls,3:45AM,4:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,Currie Cup: Lions v Stormers,4:00AM,6:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 1 Hls,6:00AM,6:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 2 Hls,6:30AM,7:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 3 Hls,7:00AM,7:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 4 Hls,7:30AM,8:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 5 Hls,8:00AM,8:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 6 Hls,8:30AM,9:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 7 Hls,9:00AM,9:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 8 Hls,9:30AM,10:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,La Vuelta Stage 9 Hls,10:00AM,10:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,The Crowd Goes Wild,10:30AM,11:00AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,League Lounge With Shaun Johnson,11:00AM,11:30AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,Springboks v All Blacks 2nd Test Hls,11:30AM,11:45AM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,PFL Tampa Hls,11:45AM,12:45PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,INDYCAR: Milwaukee Mile R2 Hls,12:45PM,1:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,NRL 2026: Warriors v Knights Hls,1:00PM,1:15PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,NRL: Eels v Sharks Hls,1:15PM,1:30PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,The Crowd Goes Wild,1:30PM,2:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,England v Pakistan: 2nd Test D4 Hls,2:00PM,2:30PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,CPL: Trinbago v Barbados Ext Hls,2:30PM,3:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,DP World Tour: Round 4 Hls,3:00PM,3:30PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,PGA Tour: Round 4 Hls,3:30PM,4:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,The Breakdown,4:00PM,5:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,PFL Tampa Hls,5:00PM,6:00PM,2026-09-01T03:48:22Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-01,NRL 2026: Warriors v Knights Hls,6:00PM,6:15PM,2026-09-01T03:48:22Z
