country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,La Vuelta Stage 2,10:35PM,12:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,World Series Darts: Australia: Hls,12:30AM,1:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,Australia v Bangladesh: 2nd Test D2 Hls,1:00AM,1:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,The Crowd Goes Wild,1:30AM,2:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,League Lounge With Shaun Johnson,2:00AM,2:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,DP World Tour: Round 4 Hls,2:30AM,3:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,PGA Tour: Round 4 Hls,3:00AM,3:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,LPGA: Round 4 Hls,3:30AM,4:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,NRL 360,4:00AM,5:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,Matty & Cronk,5:00AM,5:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,League Lounge With Shaun Johnson,5:30AM,6:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,Black Ferns v Australia Hls,6:00AM,6:15AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,Springboks v All Blacks 1st Test Hls,6:15AM,6:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,World Rowing Championships D1,6:30AM,8:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,League Lounge With Shaun Johnson,8:30AM,9:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,DP World Tour: Round 4 Hls,9:00AM,9:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,PGA Tour: Round 4 Hls,9:30AM,10:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,LPGA: Round 4 Hls,10:00AM,10:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,La Vuelta Stage 3 Hls,10:30AM,11:00AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,League Lounge With Shaun Johnson,11:00AM,11:30AM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,NRL 360,11:30AM,12:30PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,Matty & Cronk,12:30PM,1:00PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,World Rowing Championships D1,1:00PM,3:10PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,La Vuelta Stage 3 Hls,3:10PM,3:35PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,PL: Fulham v Chelsea,3:35PM,5:30PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,The Crowd Goes Wild,5:30PM,6:00PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,La Vuelta Stage 3,6:00PM,8:00PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,World Rowing Championships D1,8:00PM,10:15PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,La Vuelta Stage 3 Hls,10:15PM,10:40PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,The Crowd Goes Wild,10:40PM,11:10PM,2026-08-25T01:13:01Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-08-25,"INDYCAR: Washington, D.C.",11:10PM,2:15AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,NPC: Otago v Wellington Hls,12:00AM,12:20AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,La Vuelta Stage 2 Hls,12:20AM,12:50AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,La Vuelta Stage 3,12:50AM,4:00AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,The Crowd Goes Wild,4:00AM,4:30AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,England V Pakistan: 1st Test Wrap,4:30AM,6:00AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,1st XV: Rosmini v Westlake Final,6:00AM,7:45AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,The Crowd Goes Wild,7:45AM,8:15AM,2026-08-25T01:13:01Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-08-25,Australia v Bangladesh: 2nd Test D2 Hls,8:15AM,8:45AM,2026-08-25T01:13:01Z
