channel_id,channel_number,channel_name,date,program_title,start_time,end_time,scraped_at
0162,50,Sky Sport Select,2026-08-17,World Series Darts: New Zealand Hls,11:45PM,12:15AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,FIA Formula E: Round 16 Hls,12:15AM,12:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,INDYCAR: Markham Warm-Up,12:30AM,1:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Bulls v All Blacks Hls,1:30AM,1:45AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,LPGA: Round 3 Hls,1:45AM,2:15AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Arctic Race of Norway Stage 4,2:15AM,4:07AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,FIA Formula E: Round 16 Hls,4:07AM,4:20AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,CPL: Jamaica v Trinbago Hls,4:20AM,4:35AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,The Outdoor Sports Show Ep.8,4:35AM,5:01AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,World Series Darts: New Zealand Hls,5:01AM,5:31AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Australia v Bangladesh: 1st Test D4 Hls,5:31AM,6:00AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Czech Tour S4,6:00AM,7:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Arctic Race of Norway Stage 4,7:30AM,9:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NRLW : Knights v Raiders Hls R7,9:30AM,9:45AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NRLW : Tigers v Warriors Hls R7,9:45AM,10:00AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NRLW : Cowboys v Sharks Hls R7,10:00AM,10:15AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NRL: Knights v Titans Hls,10:15AM,10:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NRL: Tigers v Dragons Hls,10:30AM,10:45AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,AFLW: Essendon v Brisbane Hls,10:45AM,11:00AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,AFLW: GWS v West Coast Hls,11:00AM,11:15AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,AFL: Gws Giants v West Coast Eagles,11:15AM,11:30AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,AFL: Essendon v Sydney Swans,11:30AM,11:45AM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Bulls v All Blacks Hls,11:45AM,12:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,The Breakdown,12:00PM,1:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Australia v Japan,1:00PM,3:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Bulls v All Blacks,3:00PM,5:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NPC: Southland v Waikato Hls,5:00PM,5:15PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,NPC: Counties Manukau v Tasman Hls,5:15PM,5:30PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Czech Tour S4,5:30PM,7:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Arctic Race of Norway Stage 4,7:00PM,9:00PM,2026-08-17T01:12:53Z
0162,50,Sky Sport Select,2026-08-17,Hundred M: Rockets v Super Giants F,9:00PM,12:40AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,DP World Tour: Round 4,9:55PM,3:00AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,LPGA: Round 3 Hls,3:00AM,3:30AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,PGA Tour: Round 3 Hls,3:30AM,4:00AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,PGA Tour: Round 4,4:00AM,10:00AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,DP World Tour: Round 4 Hls,10:00AM,10:30AM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,CPL: St Lucia v Barbados,10:30AM,3:00PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,The Breakdown,3:00PM,4:00PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,NPC: Southland v Waikato Hls,4:00PM,4:15PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,NPC: Counties Manukau v Tasman Hls,4:15PM,4:30PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,DP World Tour: Round 4 Hls,4:30PM,5:00PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,PGA Tour: Round 4 Hls,5:00PM,5:30PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,LPGA: Round 4 Hls,5:30PM,6:00PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,The Breakdown,6:00PM,7:00PM,2026-08-17T01:12:53Z
SPT1,51,Sky Sport 1,2026-08-17,The Crowd Goes Wild,7:00PM,7:30PM,2026-08-17T01:12:53Z
