country_code,channel_id,channel_number,channel_name,channel_display_name,date,program_title,start_time,end_time,scraped_at
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,FPC: Hawke's Bay v Wellington,11:30PM,1:30AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,FPC: Otago v Tasman,1:30AM,3:30AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,AFL: Brisbane Lions v Adelaide Crows,3:30AM,6:30AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,The Bowls Show,6:30AM,7:25AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,NPC: Counties Manukau v Otago Hls,7:25AM,7:40AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,The Crowd Goes Wild,7:40AM,8:10AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Tottenham Hotspur v Everton Hls,8:10AM,8:25AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Sunderland v Arsenal Hls,8:25AM,8:40AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Aston Villa v Nott'm Forest Hls,8:40AM,8:55AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Liverpool v Fulham Hls,8:55AM,9:10AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Bournemouth v Brentford Hls,9:10AM,9:25AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Crystal Palace v Ipswich Town Hls,9:25AM,9:40AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Chelsea v Hull City Hls,9:40AM,9:55AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Coventry City v Brighton Hls,9:55AM,10:10AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Man Utd v Man City Hls,10:10AM,10:25AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PL: Leeds v Newcastle United Hls,10:25AM,10:40AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,The Outdoor Sports Show Ep.9,10:40AM,11:10AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,NPC: Counties Manukau v Otago Hls,11:10AM,11:25AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,DP World Tour: Round 1 Hls,11:25AM,11:55AM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,HotelPlanner Tour Event Hls,11:55AM,12:25PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,England v Sri Lanka: 2nd T20 Hls,12:25PM,12:40PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,2021 RWC: Black Ferns v Scotland,12:40PM,2:30PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,NPC: Counties Manukau v Otago,2:30PM,4:30PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,England v Sri Lanka: 2nd T20 Hls,4:30PM,4:45PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,WCPL: Guyana v Trinbago F Hls,4:45PM,5:00PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,UFC 331: Pre-fight Presser,5:00PM,5:30PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,2026 PFL Top 30 Finishes,5:30PM,6:30PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,PSA Qatar Classic: SF,6:30PM,11:15PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,England v Sri Lanka: 2nd T20 Hls,11:15PM,11:30PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,WCPL: Guyana v Trinbago F Hls,11:30PM,11:45PM,2026-09-18T03:25:59Z
NZ,0162,50,Sky Sport Select,[NZ] Sky Sport Select,2026-09-18,2026 PFL Top 30 Finishes,11:45PM,12:35AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,NRLW on Fox,12:00AM,12:30AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,NRL 360,12:30AM,1:30AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Tottenham Hotspur v Everton Hls,1:30AM,1:45AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Sunderland v Arsenal Hls,1:45AM,2:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Aston Villa v Nott'm Forest Hls,2:00AM,2:15AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Liverpool v Fulham Hls,2:15AM,2:30AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Bournemouth v Brentford Hls,2:30AM,2:45AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Crystal Palace v Ipswich Town Hls,2:45AM,3:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Chelsea v Hull City Hls,3:00AM,3:15AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Coventry City v Brighton Hls,3:15AM,3:30AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Man Utd v Man City Hls,3:30AM,3:45AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PL: Leeds v Newcastle United Hls,3:45AM,4:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,NRL 360,4:00AM,5:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,Supercars: Weekend Recap,5:00AM,6:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,NRL 360,6:00AM,7:00AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,PGA Tour: Round 1,7:00AM,10:35AM,2026-09-18T03:25:59Z
NZ,SPT1,51,Sky Sport 1,[NZ] Sky Sport 1,2026-09-18,Wahs Midweek Match Vault,10:35AM,11:10AM,2026-09-18T03:25:59Z
